id,proba
21-186G-4784,0.024201946286007803
21-186G-4793,0.016862503033159504
21-186G-4799,0.023538632849696706
21-186G-4819,0.017233616374280336
21-186G-4838,0.024160839159973024
21-186G-4954,0.014227447115622516
21-186G-496,0.017781761596856738
21-186G-4977,0.08080579805799903
21-186G-531,0.0869248611163349
21-186G-571,0.012769123480212086
21-186G-594,0.01419478149165232
21-186G-6,0.014052147883652832
21-186G-625,0.09806035360069332
21-186G-788,0.04443536233074452
21-186G-802,0.01501446147204688
21-186G-852,0.01469624508102152
21-186G-859,0.058087486724047066
21-186G-868,0.02206145012679772
21-186G-883,0.014103732955531023
21-186G-944,0.04099049725518067
21-186Z-1066,0.014120794523925562
21-186Z-1134,0.015082617630571948
21-186Z-115,0.07134926235073935
21-186Z-1167,0.012725179782337892
21-186Z-1254,0.016312225423777638
21-186Z-1257,0.012907569489396087
21-186Z-1295,0.0706341462596286
21-186Z-1311,0.23659005101978314
21-186Z-1320,0.0686037337725669
21-186Z-133,0.0381725338283363
21-186Z-1352,0.014720504323866512
21-186Z-1371,0.03543349363203818
21-186Z-1498,0.04913890021578615
21-186Z-164,0.012088236975326128
21-186Z-1698,0.020802009641474828
21-186Z-1717,0.07366534633226907
21-186Z-172,0.2159579973271294
21-186Z-1758,0.017785316926200556
21-186Z-1884,0.030618736988121786
21-186Z-1913,0.03823510493094162
21-186Z-1927,0.026592083211860906
21-186Z-1950,0.0217167695936632
21-186Z-2059,0.03619462206309065
21-186Z-2124,0.01685759276041443
21-186Z-2347,0.10013807512680806
21-186Z-2396,0.016529939781941838
21-186Z-2416,0.032137174851479045
21-186Z-2434,0.01519098206096925
21-186Z-2466,0.015203288429790907
21-186Z-2499,0.02111698553900343
21-186Z-2500,0.03959566876182263
21-186Z-2529,0.015656004086140873
21-186Z-2660,0.013776620257101468
21-186Z-2710,0.013363801194683722
21-186Z-2813,0.01624203817421721
21-186Z-2913,0.06283375447437922
21-186Z-298,0.013821745034438115
21-186Z-3008,0.012964400248328789
21-186Z-3032,0.012322202464148169
21-186Z-3039,0.02600523292723189
21-186Z-3102,0.05945546601175267
21-186Z-3191,0.027354844134470868
21-186Z-3199,0.014971993925891436
21-186Z-3224,0.12564162169043824
21-186Z-3232,0.014904318187685228
21-186Z-3301,0.015742037210826454
21-186Z-3350,0.02049962957672713
21-186Z-3376,0.014332665443975157
21-186Z-3377,0.015286328640506386
21-186Z-3447,0.013293350509957946
21-186Z-3484,0.014959853972671189
21-186Z-3582,0.0157329202958707
21-186Z-3690,0.01412063766242766
21-186Z-3863,0.016429987331885276
21-186Z-3933,0.032911734901829415
21-186Z-3934,0.12564798126670484
21-186Z-3954,0.032286213834496924
21-186Z-4064,0.013889809325477898
21-186Z-4104,0.014111773811632089
21-186Z-4185,0.01441661531594396
21-186Z-4269,0.012194051524579752
21-186Z-430,0.224138997501789
21-186Z-4351,0.014186849117160283
21-186Z-4433,0.01297670287139141
21-186Z-4442,0.013718861953142647
21-186Z-4480,0.014519806482515052
21-186Z-4561,0.0986632142871815
21-186Z-4591,0.015230954585312206
21-186Z-4624,0.03955493807585697
21-186Z-4764,0.015082617630571948
21-186Z-4834,0.014727404439559222
21-186Z-4925,0.025429781587984812
21-186Z-4942,0.028817763358379378
21-186Z-4979,0.028720579710236227
21-186Z-618,0.11488951133354852
21-186Z-74,0.014708565244568206
21-186Z-756,0.015438640670572434
21-186Z-842,0.014730061306919007
21-186Z-859,0.05631038941792954
21-186Z-867,0.031193714679135454
21-1870-1046,0.02989927384117641
21-1870-1089,0.07288696939608985
21-1870-1093,0.07634835074934232
21-1870-1140,0.06620213522701801
21-1870-1185,0.01261839662478248
21-1870-1201,0.04912471844233224
21-1870-122,0.11790297306793873
21-1870-1243,0.024356130197336845
21-1870-1269,0.03416133831095036
21-1870-1316,0.014925289514737705
21-1870-1335,0.0132654888064212
21-1870-141,0.015187060304059363
21-1870-1491,0.0590794805930398
21-1870-1498,0.03587145768449218
21-1870-1511,0.014029237429038499
21-1870-1530,0.015148114472259722
21-1870-1575,0.02681986804002312
21-1870-1667,0.014788230349706
21-1870-1696,0.014964344115355188
21-1870-1704,0.012971724764392678
21-1870-1773,0.01455075817900131
21-1870-1796,0.01359630301591741
21-1870-182,0.2761584448533917
21-1870-1822,0.03322194904124065
21-1870-1842,0.05487733487514268
21-1870-1930,0.013222504879284447
21-1870-2009,0.014528757035500273
21-1870-2028,0.012732158179072028
21-1870-2073,0.016429987331885276
21-1870-2132,0.016429987331885276
21-1870-2135,0.04532630744589217
21-1870-2185,0.01576923417553333
21-1870-2321,0.057909086677014776
21-1870-2344,0.09840463883081696
21-1870-2351,0.05078448031629468
21-1870-2371,0.021238189396625806
21-1870-2572,0.02646359976556456
21-1870-2602,0.014136991077861705
21-1870-2609,0.06622435022766315
21-1870-2677,0.014498426141488996
21-1870-2882,0.018636341990984517
21-1870-2901,0.01552319793391177
21-1870-2903,0.016831658286227014
21-1870-2904,0.020374921594443096
21-1870-2913,0.037124957271109205
21-1870-2914,0.05484138951580819
21-1870-2915,0.14767608029394608
21-1870-2917,0.015786595881663867
21-1870-2946,0.014918766330218936
21-1870-3010,0.033494812137870644
21-1870-3037,0.013324443938850683
21-1870-306,0.014092437228420907
21-1870-3299,0.015147596095248739
21-1870-332,0.020124248170642622
21-1870-3321,0.013072269521010815
21-1870-3392,0.017827099639047717
21-1870-3464,0.012305936352836055
21-1870-3473,0.014734201670970726
21-1870-3585,0.014316519610116263
21-1870-362,0.02010369872612494
21-1870-3658,0.01344350265201788
21-1870-3689,0.019217623748318813
21-1870-3765,0.01240464053921142
21-1870-377,0.019026290030981552
21-1870-3967,0.08150516427799503
21-1870-3988,0.046339049592881376
21-1870-3994,0.012393379733238619
21-1870-4000,0.01296078831758063
21-1870-4031,0.016265151103836417
21-1870-4157,0.04309148675254626
21-1870-4173,0.019577659427544414
21-1870-4174,0.014014398125280492
21-1870-4197,0.03740864094412111
21-1870-4218,0.014447617378710031
21-1870-4295,0.015069115723832516
21-1870-4298,0.014720504323866512
21-1870-4415,0.014130447690373527
21-1870-457,0.014385295180910473
21-1870-4580,0.017291472774863315
21-1870-4610,0.02302107045867774
21-1870-4615,0.018307798205101977
21-1870-4634,0.06946656755967051
21-1870-4654,0.016030844621057083
21-1870-4701,0.012701598195289487
21-1870-4702,0.02072163552058126
21-1870-4713,0.047506112467118555
21-1870-4719,0.06594069616854192
21-1870-4720,0.0584953945087312
21-1870-4736,0.023742202134456103
21-1870-4750,0.08952705379237935
21-1870-4763,0.015802124501016035
21-1870-4778,0.014708565244568206
21-1870-4790,0.016193700557029844
21-1870-4791,0.024030520197102057
21-1870-4861,0.06653303331672644
21-1870-4872,0.017725739174663135
21-1870-488,0.015725922021305072
21-1870-4887,0.014971993925891436
21-1870-4906,0.014072879510930614
21-1870-4941,0.016295055363744315
21-1870-4947,0.04368133093674176
21-1870-521,0.023281258043172715
21-1870-533,0.011998501077419843
21-1870-571,0.014518651235620461
21-1870-586,0.015418842775465125
21-1870-622,0.01809290809526576
21-1870-636,0.014417921286247193
21-1870-639,0.014663562874196456
21-1870-651,0.015315171582612863
21-1870-727,0.07750303019351867
21-1870-733,0.015234456281545738
21-1870-734,0.014781309127179898
21-1870-745,0.11022965444110633
21-1870-747,0.012861851976655903
21-1870-846,0.026939061757115912
21-1870-855,0.02253105767069985
21-1870-95,0.014052147883652832
21-1870-961,0.09191665053195686
21-187J-1048,0.015354153720635533
21-187J-1060,0.4340940760058746
21-187J-1064,0.014135894602561372
21-187J-1082,0.019534033831045794
21-187J-1121,0.041825960029600595
21-187J-1145,0.015205736771862322
21-187J-115,0.023168036980481754
21-187J-1161,0.01418969605467324
21-187J-1203,0.022651495973891378
21-187J-1228,0.01484522027334001
21-187J-1259,0.017095549482218364
21-187J-1269,0.012395930488237505
21-187J-1289,0.014451395008507673
21-187J-13,0.014544906702876004
21-187J-1332,0.04338632743114579
21-187J-1351,0.16373899116420165
21-187J-1379,0.014357127858800056
21-187J-1394,0.11984293598152063
21-187J-1467,0.07881775111497247
21-187J-1470,0.044062863806869856
21-187J-1593,0.08184799839414258
21-187J-1594,0.2373890678016588
21-187J-1616,0.013702594365084475
21-187J-1644,0.07567251809995645
21-187J-1674,0.012229263579060623
21-187J-1677,0.01233701393028519
21-187J-1687,0.015183383979404774
21-187J-1703,0.018904490220664094
21-187J-1704,0.04440672285305436
21-187J-1740,0.014116854289597969
21-187J-1760,0.014720504323866512
21-187J-1771,0.03669450152266973
21-187J-1791,0.014284977060172732
21-187J-1800,0.015106127607579789
21-187J-1884,0.01990667926644818
21-187J-1916,0.014771287473319128
21-187J-1925,0.037300257237682266
21-187J-1931,0.012215157282114975
21-187J-1950,0.03794317816145942
21-187J-1952,0.011871658907593452
21-187J-1955,0.013832045643078716
21-187J-1956,0.012455115572086894
21-187J-1964,0.023414488761364205
21-187J-1969,0.012375406717091364
21-187J-1974,0.058792504040372506
21-187J-1987,0.014940788250983328
21-187J-1989,0.035307390985843345
21-187J-20,0.012375406717091364
21-187J-2008,0.01807022321750107
21-187J-2010,0.036414999366168765
21-187J-2012,0.04999464637526296
21-187J-2026,0.014084309974083054
21-187J-2043,0.023051297940951287
21-187J-2091,0.01448167450614768
21-187J-2117,0.01523549884791553
21-187J-2131,0.037516388131420775
21-187J-2193,0.015207062247807657
21-187J-2194,0.015098147731450573
21-187J-2196,0.014136991077861705
21-187J-222,0.055352138369272885
21-187J-2222,0.020754084900961867
21-187J-2233,0.014579097137474406
21-187J-2273,0.015884355391246552
21-187J-2293,0.014704267126014803
21-187J-2296,0.015561305469357967
21-187J-23,0.07600627841126195
21-187J-2313,0.014017883260381225
21-187J-2322,0.035701129217422856
21-187J-2327,0.013500026689166278
21-187J-233,0.013621841659021139
21-187J-235,0.01653854506219865
21-187J-2401,0.015761853748180177
21-187J-2490,0.012576223069895698
21-187J-2492,0.016326251508574696
21-187J-2495,0.020195482138132714
21-187J-2498,0.01953512016221437
21-187J-2516,0.01443430196975215
21-187J-2529,0.016325047154855943
21-187J-2547,0.014682777776042433
21-187J-2551,0.09932377550283344
21-187J-256,0.013519483288672252
21-187J-2568,0.04594443162397277
21-187J-2581,0.016073265357329558
21-187J-259,0.014058703091774927
21-187J-2607,0.012594013195324494
21-187J-2618,0.046987839723924285
21-187J-2623,0.07263118930508472
21-187J-2644,0.01813836659595225
21-187J-2673,0.01377807974204237
21-187J-270,0.012455115572086894
21-187J-2759,0.04917160327485626
21-187J-2761,0.014034724489412898
21-187J-2788,0.09160771333563356
21-187J-2829,0.016597041197130125
21-187J-2876,0.012656808980377576
21-187J-2894,0.015509060137986919
21-187J-2902,0.024453240963815626
21-187J-2903,0.020650025984380815
21-187J-2907,0.03994549238040224
21-187J-2919,0.015327650999276132
21-187J-295,0.014066558849056054
21-187J-3070,0.015347005949553738
21-187J-3112,0.07093816950513276
21-187J-3203,0.01443430196975215
21-187J-332,0.083703619253917
21-187J-3416,0.014081222188346287
21-187J-3456,0.02460437345994748
21-187J-3471,0.01635501426103847
21-187J-3472,0.013941127134357356
21-187J-360,0.03815816235746894
21-187J-3617,0.06873165215772536
21-187J-3669,0.0258194002632961
21-187J-377,0.012455115572086894
21-187J-3796,0.014531594604297648
21-187J-3806,0.014056069602086052
21-187J-3866,0.015215460813023052
21-187J-3874,0.021095520231218856
21-187J-3878,0.01746314411344052
21-187J-395,0.056704945291019215
21-187J-3973,0.01514392005927967
21-187J-4054,0.027698033337964056
21-187J-4062,0.015028300833500707
21-187J-4106,0.09404570156385239
21-187J-4107,0.015072561315197852
21-187J-4118,0.014106948679270204
21-187J-4206,0.01592057985208728
21-187J-4250,0.013157547765045963
21-187J-4307,0.017465628760879648
21-187J-4339,0.01260864510743731
21-187J-4410,0.014536558500928498
21-187J-4450,0.014720504323866512
21-187J-4461,0.014238623145673479
21-187J-4481,0.01356195516971137
21-187J-4550,0.01903928599050675
21-187J-4598,0.028814456687765055
21-187J-4613,0.016820788869903014
21-187J-4670,0.052409422851555254
21-187J-4690,0.037402593582866905
21-187J-4713,0.015478098616461766
21-187J-472,0.0409906078951513
21-187J-4720,0.01648332147998266
21-187J-4762,0.014497142411877051
21-187J-4772,0.02389995056586236
21-187J-4847,0.36962169857961213
21-187J-4853,0.014116778353793324
21-187J-4870,0.01927892249020058
21-187J-4892,0.01515988605686669
21-187J-49,0.01305712251737623
21-187J-4923,0.01576505599898348
21-187J-4932,0.020649578521724
21-187J-4938,0.012697257827284258
21-187J-495,0.014087529161665113
21-187J-4950,0.02758185205981989
21-187J-509,0.06811874283854447
21-187J-512,0.041892496340702357
21-187J-517,0.08793120414091937
21-187J-525,0.016618705654273036
21-187J-529,0.051064972681356124
21-187J-535,0.01774008322687004
21-187J-548,0.01774008322687004
21-187J-566,0.015210056134767336
21-187J-581,0.015392415524482672
21-187J-592,0.013304254486141476
21-187J-597,0.01240748064374142
21-187J-616,0.01345795225069657
21-187J-618,0.014896539489960614
21-187J-622,0.012803362246392114
21-187J-673,0.12143216526476552
21-187J-675,0.01986673172653497
21-187J-791,0.015184334049695547
21-187J-80,0.017790860624133154
21-187J-852,0.014161161182075888
21-187J-861,0.02069118446981366
21-187J-868,0.014162379925023116
21-187J-885,0.02941528540917615
21-187J-899,0.01338269333754738
21-187J-901,0.08920213635211005
21-187J-954,0.01438370546359935
21-187J-956,0.012395930488237505
21-187K-1216,0.012695200260936956
21-187K-1219,0.017725739174663135
21-187K-1243,0.01584337879331077
21-187K-1260,0.01660658922955327
21-187K-1360,0.019623028189871383
21-187K-143,0.05468722886582911
21-187K-1465,0.01567887799215195
21-187K-161,0.014893576435942912
21-187K-1705,0.015179001499391664
21-187K-1861,0.058516246445255105
21-187K-1900,0.013953384850939443
21-187K-1951,0.014019492285085144
21-187K-2005,0.09759097985898113
21-187K-2007,0.01504338277673134
21-187K-2013,0.015692677887777617
21-187K-2178,0.01341014133323859
21-187K-2217,0.1722189264059436
21-187K-229,0.014072879510930614
21-187K-2294,0.01887094251941901
21-187K-2367,0.017444927036948887
21-187K-2465,0.016995189485486506
21-187K-2476,0.012898719936041636
21-187K-2517,0.0912034446969251
21-187K-2569,0.014375542156023213
21-187K-2599,0.013296742247483784
21-187K-2607,0.014691002989024149
21-187K-2698,0.014834036311935028
21-187K-2760,0.048565832405490394
21-187K-2811,0.01726293491779818
21-187K-2968,0.01403864141450617
21-187K-301,0.014120356175578719
21-187K-309,0.014016619581783685
21-187K-32,0.020335505280516974
21-187K-3255,0.015303166285594583
21-187K-338,0.014066847270709615
21-187K-339,0.03233160060001805
21-187K-3475,0.014106065918492727
21-187K-3483,0.014072879510930614
21-187K-3497,0.026591506278678345
21-187K-372,0.019755915617424735
21-187K-3723,0.03349595804049843
21-187K-3774,0.014183034130317074
21-187K-3810,0.019712508238653004
21-187K-3855,0.012692912402669454
21-187K-3860,0.018961257057744874
21-187K-3904,0.016435835060269577
21-187K-3915,0.017112419514982435
21-187K-3921,0.018144475532465787
21-187K-394,0.038144974166941736
21-187K-3965,0.026134102377851298
21-187K-3974,0.4217988356249458
21-187K-3992,0.09427634855236233
21-187K-4020,0.01777784812777461
21-187K-4025,0.014056973089963454
21-187K-4027,0.014007451878892851
21-187K-4053,0.0626830398674606
21-187K-4055,0.014904318187685228
21-187K-4141,0.062393672480397955
21-187K-4146,0.01325059947140017
21-187K-4287,0.017932464083859845
21-187K-4309,0.014877880704249113
21-187K-4313,0.014326827861305569
21-187K-4329,0.0180965244898178
21-187K-4335,0.012299616617245102
21-187K-4354,0.014336456156947897
21-187K-4358,0.014215589504362192
21-187K-4370,0.014905547766278393
21-187K-4391,0.014303549872319743
21-187K-4477,0.021507049058569483
21-187K-4522,0.06832354166110877
21-187K-4529,0.020714610176092996
21-187K-4538,0.015575690821992949
21-187K-4557,0.014068586398706562
21-187K-4601,0.015384591812897308
21-187K-4608,0.022264452473782392
21-187K-4612,0.05446862518150375
21-187K-4637,0.014720504323866512
21-187K-467,0.07317799101621159
21-187K-4672,0.01607089284264307
21-187K-4675,0.014052147883652832
21-187K-4792,0.017781761596856738
21-187K-4805,0.022045536848222747
21-187K-4836,0.014092437228420907
21-187K-4853,0.018455635747235744
21-187K-4895,0.01443430196975215
21-187K-4926,0.016495794055219837
21-187K-4963,0.01624203817421721
21-187K-4968,0.034747505901239206
21-187K-515,0.08256830625444955
21-187K-524,0.015081023614676003
21-187K-639,0.012769123480212086
21-187K-662,0.016233616247364524
21-187K-684,0.013830944534001799
21-187K-691,0.12982001451526515
21-187K-694,0.014082027259178176
21-187K-74,0.014088061516110861
21-187K-866,0.07275020498120266
21-187K-936,0.015468216648185207
21-1882-1027,0.015471118321082389
21-1882-1049,0.012623365422360755
21-1882-107,0.021481787735085356
21-1882-1075,0.012211481823292902
21-1882-1077,0.17313501891369354
21-1882-1080,0.014384050628356793
21-1882-1093,0.018496096606851586
21-1882-1116,0.023089447219249992
21-1882-1134,0.029139720673624248
21-1882-1145,0.021108129384657226
21-1882-1174,0.015596537174652814
21-1882-1204,0.025355558479319473
21-1882-1209,0.016920295647451677
21-1882-1211,0.050163011361151866
21-1882-1215,0.015784845025727523
21-1882-1221,0.04298272621723265
21-1882-1273,0.038689935393720676
21-1882-1293,0.023860387890004997
21-1882-1381,0.013671341119673497
21-1882-1384,0.03233173838747794
21-1882-1393,0.09881012059497396
21-1882-1435,0.017008379230276427
21-1882-1441,0.0154496512529394
21-1882-1450,0.0173905483150939
21-1882-1452,0.1072902460395001
21-1882-1460,0.01805051383666434
21-1882-1473,0.014546458976802401
21-1882-1474,0.015111996907913428
21-1882-1489,0.014727404439559222
21-1882-1513,0.01583984936522853
21-1882-1515,0.017699722900602954
21-1882-1516,0.013813460845737202
21-1882-1552,0.02343972612909251
21-1882-1567,0.01313862520108855
21-1882-1580,0.0900780267247353
21-1882-1602,0.01645850725892639
21-1882-1603,0.015185679060095936
21-1882-1610,0.012592795603135976
21-1882-1623,0.0813596599849864
21-1882-1624,0.01947395277926245
21-1882-1630,0.09855093477293708
21-1882-1646,0.09545267745287767
21-1882-1731,0.03266594426226754
21-1882-1747,0.014080966373943737
21-1882-1767,0.01515988605686669
21-1882-1811,0.06775086399971386
21-1882-1818,0.16451185518440148
21-1882-1852,0.013729377883982208
21-1882-1868,0.037355824058683096
21-1882-1893,0.014121157614463198
21-1882-1919,0.06428657936305548
21-1882-1937,0.1317688916933204
21-1882-2006,0.01433519383405879
21-1882-2015,0.038420996618026115
21-1882-2025,0.014473026562988323
21-1882-2029,0.04529111360586391
21-1882-2030,0.014792357965567438
21-1882-2053,0.017781761596856738
21-1882-2083,0.01764378572268499
21-1882-2112,0.014531594604297648
21-1882-2123,0.03592201019583208
21-1882-2205,0.021236332907665578
21-1882-2267,0.060060774652952786
21-1882-2291,0.01324756896357826
21-1882-2325,0.012351861043770618
21-1882-2343,0.064818102947933
21-1882-2371,0.027892527633554542
21-1882-2414,0.023639199122667764
21-1882-2454,0.013324443938850683
21-1882-2489,0.01397936342953332
21-1882-250,0.09670688321014886
21-1882-2504,0.014715459847498669
21-1882-2517,0.017785316926200556
21-1882-2580,0.014127617098718681
21-1882-2608,0.01670936904481568
21-1882-2686,0.01500634902526421
21-1882-2687,0.01258889763179083
21-1882-269,0.014055430777794364
21-1882-2717,0.038425683869324434
21-1882-2721,0.04400951225045435
21-1882-278,0.08377811195992602
21-1882-2781,0.03680279437450873
21-1882-2801,0.013895566729874687
21-1882-2805,0.01817413841885307
21-1882-2864,0.012786521384551164
21-1882-2877,0.015705095864063323
21-1882-2931,0.015217755455443793
21-1882-2958,0.01474322829813779
21-1882-2967,0.015584345950420686
21-1882-2968,0.014034254878710795
21-1882-2980,0.015068796607795698
21-1882-2991,0.018073909804570687
21-1882-3018,0.10298707653527917
21-1882-3028,0.014889349222274584
21-1882-3057,0.014043304178065097
21-1882-311,0.015660180205243956
21-1882-3135,0.034267282274890176
21-1882-3139,0.030677873307961123
21-1882-3146,0.014072207379423052
21-1882-3244,0.01602625655832146
21-1882-3246,0.023743735223038187
21-1882-3254,0.02712424549376713
21-1882-3271,0.015054561690244772
21-1882-3292,0.013461722515892394
21-1882-3298,0.023633261822226137
21-1882-3319,0.022594188327182407
21-1882-3375,0.01606931948802659
21-1882-3384,0.01670435139442128
21-1882-3396,0.02215879649581376
21-1882-3428,0.020783827886284745
21-1882-3443,0.014543841217305786
21-1882-3490,0.013739202587394916
21-1882-352,0.01191269077572088
21-1882-3629,0.01932281299834193
21-1882-3635,0.01951599979804386
21-1882-3641,0.015812627197866025
21-1882-3644,0.1789281292283953
21-1882-3673,0.014072879510930614
21-1882-3686,0.015382516276715497
21-1882-3695,0.015259621768966891
21-1882-3729,0.014029090790447896
21-1882-3743,0.04227140449386779
21-1882-3838,0.04936311282238137
21-1882-3851,0.08249582196017058
21-1882-388,0.015283259616892253
21-1882-391,0.01409243365451851
21-1882-3927,0.10345527546934763
21-1882-3964,0.025932353371350914
21-1882-3978,0.01482533114776552
21-1882-3981,0.014511442776369732
21-1882-4038,0.02101209878565835
21-1882-404,0.02562877752475745
21-1882-4187,0.03094189125017488
21-1882-4194,0.013473519499309194
21-1882-422,0.014120749620979978
21-1882-4227,0.012995528568061077
21-1882-4238,0.025058301974086317
21-1882-4290,0.08247391084402111
21-1882-4300,0.03147591468298794
21-1882-4306,0.05491709396231925
21-1882-4309,0.012624704296308131
21-1882-4323,0.0800857090914715
21-1882-4344,0.01568238634805874
21-1882-4353,0.016237361116751003
21-1882-4391,0.15794223929069873
21-1882-4475,0.012991140735805984
21-1882-4499,0.012821547951535117
21-1882-4520,0.014368653435210543
21-1882-4546,0.01735541883116909
21-1882-464,0.015559791329928685
21-1882-4654,0.018033846308215917
21-1882-4671,0.01356767265754455
21-1882-4705,0.04950600249728043
21-1882-4744,0.012375406717091364
21-1882-4778,0.01779067541092727
21-1882-4788,0.038552549985723106
21-1882-4789,0.014078777539203946
21-1882-4805,0.04892914820818339
21-1882-4819,0.02508341535460501
21-1882-4821,0.022674447839956757
21-1882-4830,0.013374894018564842
21-1882-4836,0.03399751241003468
21-1882-4854,0.014857039291525598
21-1882-4864,0.015491836753141586
21-1882-4867,0.02700496785331985
21-1882-4892,0.060763063028995035
21-1882-49,0.039848347415231355
21-1882-4909,0.03882061247623414
21-1882-493,0.01532997198465147
21-1882-503,0.022264299561832956
21-1882-512,0.014087529161665113
21-1882-518,0.05472595459706375
21-1882-521,0.014999126853446176
21-1882-564,0.014217589014403176
21-1882-605,0.015124258429783155
21-1882-650,0.013283321798230108
21-1882-654,0.06308113495375733
21-1882-730,0.014231615838624201
21-1882-757,0.0761919000502419
21-1882-771,0.01548624601673021
21-1882-836,0.015154430484382253
21-1882-849,0.014680236719583295
21-1882-851,0.014737425296964979
21-1882-856,0.014660145588755946
21-1882-874,0.01776738445445103
21-1882-91,0.01932281299834193
21-1882-920,0.015356295981279855
21-1882-922,0.012538451719222854
21-1882-925,0.01880168725737197
21-1882-942,0.01682338618789614
21-1882-960,0.014077548810668361
21-1882-961,0.02244279588293374
21-1882-974,0.014737425296964979
21-1882-975,0.026242497495944317
21-1886-1031,0.07230137870927866
21-1886-1056,0.014120749620979978
21-1886-1074,0.012139267883413907
21-1886-1194,0.013654800904077002
21-1886-1216,0.01263855273884995
21-1886-1245,0.01509835264825643
21-1886-1249,0.037966058240328615
21-1886-1254,0.1568689511441108
21-1886-1255,0.014040486193438784
21-1886-1264,0.01813904874351202
21-1886-1285,0.03722878041365918
21-1886-1312,0.07606000508782851
21-1886-1353,0.02221969786799982
21-1886-1412,0.017259413768976772
21-1886-142,0.049296026236507084
21-1886-1424,0.025205427934996916
21-1886-146,0.012050234270445048
21-1886-1494,0.018575509848987592
21-1886-1503,0.016183350066105273
21-1886-1549,0.01774008322687004
21-1886-1556,0.05420948691470684
21-1886-1562,0.0519907772228444
21-1886-1575,0.014076096123203707
21-1886-1589,0.015501063766481415
21-1886-1595,0.016320578335138558
21-1886-1670,0.015523751982037481
21-1886-1683,0.014435896381869928
21-1886-1721,0.015483446138066737
21-1886-1778,0.013186228445040693
21-1886-1780,0.03009287883546541
21-1886-1792,0.014087529161665113
21-1886-1799,0.014003325962511748
21-1886-1834,0.10271983269372453
21-1886-1855,0.06634555911497597
21-1886-186,0.013644348714325849
21-1886-1875,0.20799379737512336
21-1886-1905,0.022338190499108346
21-1886-1950,0.012597509217854741
21-1886-1956,0.013131184076833335
21-1886-1971,0.03377693106360713
21-1886-1974,0.014708565244568206
21-1886-1992,0.03861526626241352
21-1886-20,0.04327394851782729
21-1886-2068,0.01567887799215195
21-1886-2071,0.014613646702142047
21-1886-2073,0.014065683788888395
